transaction_id,portfolio_id,instrument_id,counterparty_id,trade_dt,settlement_dt,transaction_type,quantity,price,gross_amount,fees_amount,net_amount,currency_code
TXN00800048,PORT008,INS0033,CP006,2025-09-09,2025-09-11,SELL,118,36.1301,4263.35,11.0,4252.35,USD
TXN00800049,PORT008,INS0039,CP009,2025-09-12,2025-09-14,SELL,369,6.4093,2365.03,6.73,2358.3,GBP
TXN00800050,PORT008,INS0046,CP001,2025-11-18,2025-11-20,SELL,175,27.359,4787.83,7.55,4780.28,EUR
TXN00800051,PORT008,INS0020,CP003,2025-06-18,2025-06-20,SELL,361,9.9066,3576.28,2.11,3574.17,GBP
TXN00800052,PORT008,INS0004,CP012,2025-09-20,2025-09-22,SELL,156,42.3551,6607.4,13.77,6593.63,INR
TXN00800053,PORT008,INS0004,CP006,2025-06-18,2025-06-20,SELL,311,38.341,11924.05,28.27,11895.78,INR
TXN00800054,PORT008,INS0012,CP010,2025-05-01,2025-05-03,BUY,17,9.5272,161.96,0.14,161.82,GBP
TXN00800055,PORT008,INS0020,CP012,2025-09-04,2025-09-06,SELL,76,10.1735,773.19,0.81,772.38,INR
TXN00800056,PORT008,INS0016,CP007,2026-01-19,2026-01-21,SELL,405,49.58,20079.9,48.46,20031.44,EUR
TXN00800057,PORT008,INS0024,CP003,2026-03-24,2026-03-26,SELL,37,75.5102,2793.88,1.83,2792.05,EUR
TXN00800058,PORT008,INS0025,CP005,2026-02-04,2026-02-06,BUY,432,24.8423,10731.87,28.02,10703.85,EUR
TXN00800059,PORT008,INS0031,CP005,2025-06-17,2025-06-19,BUY,388,35.2152,13663.5,16.44,13647.06,GBP
TXN00800060,PORT008,INS0018,CP007,2026-04-16,2026-04-18,BUY,303,51.4432,15587.29,24.47,15562.82,INR
TXN00800061,PORT008,INS0027,CP004,2025-12-25,2025-12-27,SELL,206,17.2577,3555.09,2.74,3552.35,USD
TXN00800062,PORT008,INS0046,CP004,2025-11-01,2025-11-03,SELL,119,26.0303,3097.61,8.22,3089.39,EUR
TXN00800063,PORT008,INS0033,CP011,2025-04-22,2025-04-24,BUY,236,27.7155,6540.86,18.23,6522.63,EUR
TXN00800064,PORT008,INS0036,CP011,2025-06-11,2025-06-13,BUY,129,31.8466,4108.21,9.08,4099.13,INR
TXN00800065,PORT008,INS0027,CP010,2025-09-11,2025-09-13,BUY,196,17.7413,3477.29,2.36,3474.93,USD
TXN00800066,PORT008,INS0001,CP012,2025-09-18,2025-09-20,SELL,324,13.2209,4283.57,3.3,4280.27,USD
TXN00800067,PORT008,INS0010,CP002,2025-11-04,2025-11-06,BUY,391,69.7255,27262.67,65.74,27196.93,EUR
TXN00800068,PORT008,INS0047,CP009,2026-02-12,2026-02-14,BUY,33,35.2777,1164.16,3.06,1161.1,EUR
TXN00800069,PORT008,INS0024,CP012,2025-09-13,2025-09-15,SELL,485,64.2448,31158.73,49.78,31108.95,INR
TXN00800070,PORT008,INS0050,CP006,2025-07-30,2025-08-01,BUY,211,42.1762,8899.18,5.05,8894.13,EUR
TXN00800071,PORT008,INS0044,CP002,2026-01-11,2026-01-13,SELL,337,32.6529,11004.03,29.43,10974.6,INR
TXN00800072,PORT008,INS0048,CP007,2025-09-22,2025-09-24,SELL,345,39.4927,13624.98,10.92,13614.06,INR
TXN00800073,PORT008,INS0024,CP010,2025-05-15,2025-05-17,SELL,113,57.7048,6520.64,4.98,6515.66,INR
TXN00800074,PORT008,INS0005,CP009,2025-10-10,2025-10-12,SELL,195,43.1692,8417.99,7.34,8410.65,USD
TXN00800075,PORT008,INS0028,CP011,2025-08-30,2025-09-01,BUY,255,40.5387,10337.37,26.47,10310.9,USD
TXN00800076,PORT008,INS0050,CP009,2025-08-02,2025-08-04,BUY,71,42.2725,3001.35,6.41,2994.94,USD
TXN00800077,PORT008,INS0032,CP004,2025-12-24,2025-12-26,SELL,230,57.1658,13148.13,29.1,13119.03,EUR
TXN00800078,PORT008,INS0005,CP010,2025-10-16,2025-10-18,SELL,476,41.6323,19816.97,19.33,19797.64,EUR
TXN00800079,PORT008,INS0005,CP006,2026-02-01,2026-02-03,BUY,213,35.5905,7580.78,17.18,7563.6,EUR
TXN00800080,PORT008,INS0008,CP002,2025-12-24,2025-12-26,SELL,408,66.8432,27272.03,53.41,27218.62,INR
TXN00800081,PORT008,INS0029,CP004,2025-11-19,2025-11-21,SELL,417,20.5721,8578.57,7.17,8571.4,GBP
TXN00800082,PORT008,INS0001,CP002,2025-05-31,2025-06-02,SELL,274,11.5968,3177.52,5.52,3172.0,INR
TXN00800083,PORT008,INS0009,CP012,2025-08-22,2025-08-24,SELL,494,31.4716,15546.97,16.24,15530.73,GBP
TXN00800084,PORT008,INS0038,CP002,2026-02-23,2026-02-25,SELL,32,22.5954,723.05,1.76,721.29,GBP
TXN00800085,PORT008,INS0019,CP010,2026-03-12,2026-03-14,BUY,342,15.9786,5464.68,15.43,5449.25,EUR
TXN00800086,PORT008,INS0039,CP003,2025-11-03,2025-11-05,BUY,298,6.6189,1972.43,4.25,1968.18,GBP
TXN00800087,PORT008,INS0018,CP004,2025-10-31,2025-11-02,SELL,455,58.0399,26408.15,41.61,26366.54,USD
TXN00800088,PORT008,INS0041,CP007,2025-10-18,2025-10-20,BUY,500,14.5449,7272.45,19.09,7253.36,USD
TXN00800089,PORT008,INS0015,CP008,2025-04-19,2025-04-21,SELL,36,31.0219,1116.79,3.09,1113.7,EUR
TXN00800090,PORT008,INS0014,CP011,2025-08-27,2025-08-29,BUY,267,12.3928,3308.88,6.57,3302.31,GBP
TXN00800091,PORT008,INS0040,CP009,2025-07-14,2025-07-16,BUY,461,52.7803,24331.72,50.19,24281.53,GBP
TXN00800092,PORT008,INS0004,CP007,2025-11-08,2025-11-10,BUY,246,40.96,10076.16,11.0,10065.16,GBP
TXN00800093,PORT008,INS0015,CP001,2025-10-19,2025-10-21,SELL,499,26.1543,13051.0,33.41,13017.59,EUR
TXN00800094,PORT008,INS0009,CP003,2026-01-03,2026-01-05,BUY,86,29.9838,2578.61,6.44,2572.17,INR
TXN00800095,PORT008,INS0003,CP009,2025-10-06,2025-10-08,BUY,188,34.0748,6406.06,12.98,6393.08,USD
TXN00800096,PORT008,INS0042,CP009,2025-07-21,2025-07-23,SELL,81,55.8116,4520.74,5.5,4515.24,GBP
TXN00800097,PORT008,INS0026,CP012,2025-08-13,2025-08-15,SELL,300,55.5358,16660.74,43.91,16616.83,INR
TXN00800098,PORT008,INS0046,CP010,2025-06-07,2025-06-09,SELL,394,28.3882,11184.95,28.28,11156.67,GBP
TXN00800099,PORT008,INS0043,CP006,2026-01-07,2026-01-09,BUY,208,11.6352,2420.12,1.93,2418.19,EUR
TXN00800100,PORT008,INS0038,CP003,2026-02-16,2026-02-18,SELL,497,22.8695,11366.14,32.24,11333.9,GBP
TXN00800101,PORT008,INS0021,CP001,2025-12-13,2025-12-15,SELL,468,47.3449,22157.41,21.25,22136.16,INR
TXN00800102,PORT008,INS0047,CP011,2026-02-07,2026-02-09,SELL,254,35.9678,9135.82,7.36,9128.46,GBP
TXN00800103,PORT008,INS0003,CP008,2026-02-06,2026-02-08,BUY,372,37.9046,14100.51,37.44,14063.07,USD
TXN00800104,PORT008,INS0013,CP002,2025-12-17,2025-12-19,SELL,137,31.4544,4309.25,11.87,4297.38,USD
TXN00800105,PORT008,INS0002,CP006,2026-03-15,2026-03-17,BUY,70,33.8246,2367.72,3.33,2364.39,USD
TXN00800106,PORT008,INS0038,CP011,2025-04-19,2025-04-21,SELL,408,17.7356,7236.12,9.86,7226.26,GBP
TXN00800107,PORT008,INS0016,CP009,2025-09-22,2025-09-24,SELL,274,46.9259,12857.7,17.82,12839.88,GBP
TXN00800108,PORT008,INS0017,CP003,2025-10-31,2025-11-02,SELL,161,120.1373,19342.11,49.46,19292.65,GBP
TXN00800109,PORT008,INS0027,CP002,2025-07-21,2025-07-23,BUY,287,16.3003,4678.19,10.23,4667.96,USD
TXN00800110,PORT008,INS0042,CP012,2025-05-31,2025-06-02,SELL,299,54.7641,16374.47,35.15,16339.32,USD
TXN00800111,PORT008,INS0039,CP009,2026-01-20,2026-01-22,SELL,10,5.7211,57.21,0.03,57.18,INR
TXN00800112,PORT008,INS0038,CP002,2025-05-30,2025-06-01,SELL,44,18.1857,800.17,0.98,799.19,EUR
TXN00800113,PORT008,INS0002,CP010,2025-10-13,2025-10-15,BUY,62,38.9833,2416.96,2.71,2414.25,EUR
TXN00800114,PORT008,INS0037,CP004,2026-02-14,2026-02-16,BUY,420,50.7098,21298.12,20.88,21277.24,GBP
TXN00800115,PORT008,INS0004,CP002,2025-07-22,2025-07-24,SELL,279,37.3212,10412.61,14.71,10397.9,GBP
TXN00800116,PORT008,INS0050,CP012,2025-09-06,2025-09-08,BUY,330,46.0948,15211.28,42.48,15168.8,INR
TXN00800117,PORT008,INS0027,CP012,2025-07-10,2025-07-12,BUY,426,16.7374,7130.13,8.55,7121.58,GBP
TXN00800118,PORT008,INS0035,CP002,2025-09-24,2025-09-26,SELL,320,11.3178,3621.7,4.6,3617.1,EUR
TXN00800119,PORT008,INS0019,CP001,2026-01-14,2026-01-16,SELL,400,18.8433,7537.32,10.93,7526.39,USD
TXN00800120,PORT008,INS0001,CP006,2025-05-10,2025-05-12,BUY,403,11.0523,4454.08,4.77,4449.31,EUR
TXN00800121,PORT008,INS0033,CP001,2025-10-04,2025-10-06,SELL,98,34.539,3384.82,6.38,3378.44,EUR
TXN00800122,PORT008,INS0026,CP007,2025-09-06,2025-09-08,BUY,431,55.9031,24094.24,14.4,24079.84,USD
TXN00800123,PORT008,INS0034,CP011,2026-02-26,2026-02-28,SELL,275,59.5856,16386.04,19.97,16366.07,USD
TXN00800124,PORT008,INS0036,CP004,2025-07-18,2025-07-20,BUY,308,28.8447,8884.17,15.35,8868.82,USD
TXN00800125,PORT008,INS0030,CP002,2026-01-19,2026-01-21,SELL,181,46.7072,8454.0,21.63,8432.37,GBP
TXN00800126,PORT008,INS0029,CP012,2025-12-29,2025-12-31,SELL,218,20.007,4361.53,2.57,4358.96,INR
TXN00800127,PORT008,INS0009,CP002,2025-05-16,2025-05-18,BUY,494,29.7145,14678.96,17.24,14661.72,INR
TXN00800128,PORT008,INS0021,CP001,2025-07-20,2025-07-22,SELL,146,48.4135,7068.37,7.81,7060.56,GBP
TXN00800129,PORT008,INS0004,CP004,2025-09-04,2025-09-06,BUY,350,41.9492,14682.22,8.31,14673.91,INR
TXN00800130,PORT008,INS0018,CP010,2025-05-15,2025-05-17,SELL,44,49.5626,2180.75,4.31,2176.44,INR
TXN00800131,PORT008,INS0030,CP001,2025-06-14,2025-06-16,BUY,422,49.6785,20964.33,15.21,20949.12,INR
TXN00800132,PORT008,INS0016,CP004,2025-05-30,2025-06-01,SELL,359,45.505,16336.3,39.85,16296.45,USD
TXN00800133,PORT008,INS0006,CP001,2025-04-20,2025-04-22,SELL,109,29.2565,3188.96,8.87,3180.09,INR
TXN00800134,PORT008,INS0032,CP006,2025-05-18,2025-05-20,BUY,445,56.5279,25154.92,15.54,25139.38,EUR
TXN00800135,PORT008,INS0039,CP005,2025-08-28,2025-08-30,SELL,67,6.6931,448.44,1.03,447.41,EUR
TXN00800136,PORT008,INS0003,CP010,2025-05-05,2025-05-07,SELL,439,30.7332,13491.87,40.0,13451.87,USD
TXN00800137,PORT008,INS0040,CP008,2025-09-18,2025-09-20,SELL,118,56.1416,6624.71,12.36,6612.35,GBP
TXN00800138,PORT008,INS0041,CP009,2025-10-06,2025-10-08,SELL,35,14.587,510.55,0.81,509.74,USD
TXN00800139,PORT008,INS0043,CP008,2025-11-29,2025-12-01,SELL,433,12.9956,5627.09,10.7,5616.39,USD
TXN00800140,PORT008,INS0042,CP005,2025-09-26,2025-09-28,SELL,435,52.1168,22670.81,33.45,22637.36,USD
TXN00800141,PORT008,INS0034,CP006,2025-09-10,2025-09-12,BUY,153,51.9123,7942.58,23.54,7919.04,EUR
TXN00800142,PORT008,INS0033,CP009,2025-06-17,2025-06-19,SELL,392,29.6499,11622.76,14.52,11608.24,GBP
TXN00800143,PORT008,INS0009,CP011,2025-06-15,2025-06-17,SELL,415,29.3114,12164.23,28.21,12136.02,EUR
TXN00800144,PORT008,INS0008,CP009,2025-06-13,2025-06-15,BUY,417,58.3459,24330.24,34.77,24295.47,INR
TXN00800145,PORT008,INS0044,CP001,2025-05-30,2025-06-01,BUY,221,23.0285,5089.3,11.39,5077.91,GBP
TXN00800146,PORT008,INS0028,CP007,2025-12-15,2025-12-17,BUY,45,49.0469,2207.11,3.71,2203.4,USD
TXN00800147,PORT008,INS0035,CP009,2025-10-11,2025-10-13,SELL,491,10.2806,5047.77,11.9,5035.87,INR
TXN00800148,PORT008,INS0011,CP003,2025-05-08,2025-05-10,SELL,72,24.9006,1792.84,4.39,1788.45,GBP
TXN00800149,PORT008,INS0031,CP002,2025-05-26,2025-05-28,BUY,325,36.6139,11899.52,25.02,11874.5,USD
TXN00800150,PORT008,INS0012,CP010,2025-06-19,2025-06-21,SELL,438,9.3157,4080.28,10.14,4070.14,INR
TXN00900001,PORT009,INS0034,CP011,2025-04-20,2025-04-22,BUY,293,42.3579,12410.86,22.01,12388.85,USD
TXN00900002,PORT009,INS0047,CP001,2025-05-07,2025-05-09,BUY,272,33.7057,9167.95,22.12,9145.83,EUR
TXN00900003,PORT009,INS0040,CP002,2025-09-22,2025-09-24,BUY,111,57.9923,6437.15,4.61,6432.54,GBP
TXN00900004,PORT009,INS0008,CP001,2025-09-04,2025-09-06,BUY,292,67.5063,19711.84,32.15,19679.69,USD
TXN00900005,PORT009,INS0039,CP010,2025-09-21,2025-09-23,SELL,19,6.686,127.03,0.12,126.91,INR
TXN00900006,PORT009,INS0038,CP008,2026-01-02,2026-01-04,BUY,342,23.9612,8194.73,5.06,8189.67,USD
TXN00900007,PORT009,INS0025,CP012,2025-12-19,2025-12-21,BUY,378,24.3662,9210.42,6.01,9204.41,USD
TXN00900008,PORT009,INS0016,CP003,2025-11-14,2025-11-16,BUY,220,44.5517,9801.37,16.03,9785.34,INR
TXN00900009,PORT009,INS0048,CP002,2025-12-01,2025-12-03,BUY,76,36.1629,2748.38,5.09,2743.29,USD
TXN00900010,PORT009,INS0001,CP009,2026-01-23,2026-01-25,BUY,314,14.6927,4613.51,6.41,4607.1,INR
TXN00900011,PORT009,INS0007,CP001,2025-12-31,2026-01-02,BUY,400,62.1165,24846.6,74.4,24772.2,GBP
TXN00900012,PORT009,INS0002,CP010,2025-11-19,2025-11-21,SELL,303,41.2346,12494.08,19.14,12474.94,EUR
TXN00900013,PORT009,INS0049,CP004,2025-08-13,2025-08-15,SELL,199,30.3292,6035.51,3.7,6031.81,USD
TXN00900014,PORT009,INS0023,CP001,2026-03-26,2026-03-28,BUY,142,49.6748,7053.82,8.92,7044.9,GBP
TXN00900015,PORT009,INS0009,CP008,2025-07-22,2025-07-24,SELL,197,32.1215,6327.94,4.3,6323.64,USD
TXN00900016,PORT009,INS0010,CP008,2025-10-19,2025-10-21,SELL,229,71.291,16325.64,34.74,16290.9,USD
TXN00900017,PORT009,INS0048,CP008,2026-03-04,2026-03-06,BUY,143,33.3923,4775.1,8.07,4767.03,USD
TXN00900018,PORT009,INS0048,CP007,2025-10-30,2025-11-01,BUY,266,38.4457,10226.56,10.82,10215.74,INR
TXN00900019,PORT009,INS0034,CP005,2026-02-21,2026-02-23,BUY,333,58.2429,19394.89,22.32,19372.57,INR
TXN00900020,PORT009,INS0035,CP001,2025-09-15,2025-09-17,SELL,468,11.4445,5356.03,4.53,5351.5,INR
TXN00900021,PORT009,INS0037,CP004,2025-07-23,2025-07-25,BUY,215,40.9579,8805.95,25.98,8779.97,USD
TXN00900022,PORT009,INS0023,CP006,2025-07-11,2025-07-13,SELL,18,51.3507,924.31,1.73,922.58,EUR
TXN00900023,PORT009,INS0032,CP001,2025-12-26,2025-12-28,BUY,230,56.4683,12987.71,21.53,12966.18,GBP
TXN00900024,PORT009,INS0032,CP008,2025-08-24,2025-08-26,BUY,263,67.317,17704.37,48.76,17655.61,USD
TXN00900025,PORT009,INS0019,CP003,2025-07-11,2025-07-13,BUY,159,18.0824,2875.1,4.52,2870.58,INR
TXN00900026,PORT009,INS0001,CP010,2025-08-11,2025-08-13,SELL,244,11.7195,2859.56,3.51,2856.05,INR
TXN00900027,PORT009,INS0024,CP004,2026-04-13,2026-04-15,BUY,499,77.2946,38570.01,79.78,38490.23,EUR
TXN00900028,PORT009,INS0026,CP011,2025-12-05,2025-12-07,BUY,116,63.2803,7340.51,10.59,7329.92,USD
TXN00900029,PORT009,INS0049,CP007,2025-12-12,2025-12-14,SELL,318,40.2332,12794.16,18.71,12775.45,INR
TXN00900030,PORT009,INS0047,CP003,2026-04-16,2026-04-18,BUY,247,34.1665,8439.13,10.06,8429.07,INR
TXN00900031,PORT009,INS0023,CP002,2025-05-01,2025-05-03,SELL,443,51.3702,22757.0,53.71,22703.29,INR
TXN00900032,PORT009,INS0031,CP005,2025-11-12,2025-11-14,BUY,492,47.284,23263.73,69.52,23194.21,USD
TXN00900033,PORT009,INS0002,CP012,2025-06-15,2025-06-17,BUY,238,36.412,8666.06,24.13,8641.93,USD
TXN00900034,PORT009,INS0044,CP002,2025-05-05,2025-05-07,SELL,232,24.5859,5703.93,5.94,5697.99,INR
TXN00900035,PORT009,INS0034,CP012,2026-03-15,2026-03-17,SELL,388,59.2177,22976.47,30.83,22945.64,GBP
TXN00900036,PORT009,INS0049,CP004,2025-10-18,2025-10-20,SELL,74,33.4324,2474.0,1.26,2472.74,EUR
TXN00900037,PORT009,INS0022,CP003,2025-11-12,2025-11-14,SELL,295,45.5948,13450.47,20.97,13429.5,GBP
TXN00900038,PORT009,INS0009,CP010,2025-04-22,2025-04-24,SELL,203,27.4615,5574.68,12.41,5562.27,GBP
TXN00900039,PORT009,INS0005,CP011,2025-09-11,2025-09-13,BUY,287,42.1552,12098.54,20.42,12078.12,GBP
TXN00900040,PORT009,INS0045,CP010,2025-05-30,2025-06-01,SELL,125,6.3634,795.43,0.94,794.49,USD
TXN00900041,PORT009,INS0043,CP008,2026-04-02,2026-04-04,BUY,442,14.1759,6265.75,14.44,6251.31,EUR
TXN00900042,PORT009,INS0012,CP007,2025-12-22,2025-12-24,BUY,365,9.6243,3512.87,4.48,3508.39,GBP
TXN00900043,PORT009,INS0048,CP001,2026-02-17,2026-02-19,BUY,459,33.3448,15305.26,22.02,15283.24,GBP
TXN00900044,PORT009,INS0009,CP003,2025-05-13,2025-05-15,SELL,294,29.2676,8604.67,6.67,8598.0,EUR
TXN00900045,PORT009,INS0001,CP010,2025-09-25,2025-09-27,BUY,321,13.1917,4234.54,5.23,4229.31,EUR
TXN00900046,PORT009,INS0007,CP003,2026-04-04,2026-04-06,BUY,387,56.4229,21835.66,37.91,21797.75,EUR
TXN00900047,PORT009,INS0026,CP001,2025-09-14,2025-09-16,BUY,37,55.8099,2064.97,4.95,2060.02,INR
TXN00900048,PORT009,INS0019,CP001,2025-08-07,2025-08-09,SELL,90,19.3692,1743.23,4.66,1738.57,INR
TXN00900049,PORT009,INS0018,CP010,2026-04-15,2026-04-17,SELL,290,50.875,14753.75,10.39,14743.36,GBP
TXN00900050,PORT009,INS0009,CP012,2025-10-19,2025-10-21,BUY,162,32.2469,5224.0,9.96,5214.04,USD
TXN00900051,PORT009,INS0024,CP004,2025-10-27,2025-10-29,BUY,292,63.8963,18657.72,16.33,18641.39,EUR
TXN00900052,PORT009,INS0033,CP007,2026-02-07,2026-02-09,SELL,206,31.7338,6537.16,17.08,6520.08,EUR
TXN00900053,PORT009,INS0020,CP006,2025-05-19,2025-05-21,SELL,115,10.1805,1170.76,1.82,1168.94,EUR
TXN00900054,PORT009,INS0033,CP010,2025-09-02,2025-09-04,BUY,66,36.9276,2437.22,1.41,2435.81,USD
TXN00900055,PORT009,INS0025,CP011,2025-04-24,2025-04-26,SELL,133,23.4269,3115.78,3.42,3112.36,EUR
TXN00900056,PORT009,INS0001,CP011,2025-09-10,2025-09-12,BUY,382,13.074,4994.27,12.14,4982.13,EUR
TXN00900057,PORT009,INS0033,CP005,2025-09-19,2025-09-21,BUY,93,33.7671,3140.34,9.12,3131.22,USD
TXN00900058,PORT009,INS0009,CP002,2025-08-20,2025-08-22,SELL,183,31.07,5685.81,6.52,5679.29,EUR
TXN00900059,PORT009,INS0030,CP007,2026-03-03,2026-03-05,SELL,118,51.05,6023.9,8.9,6015.0,USD
TXN00900060,PORT009,INS0011,CP006,2026-01-19,2026-01-21,BUY,64,22.6877,1452.01,1.12,1450.89,EUR
TXN00900061,PORT009,INS0001,CP008,2025-12-26,2025-12-28,BUY,268,14.5817,3907.9,11.46,3896.44,GBP
TXN00900062,PORT009,INS0019,CP003,2025-10-07,2025-10-09,BUY,393,17.8638,7020.47,12.56,7007.91,USD
TXN00900063,PORT009,INS0005,CP011,2026-03-31,2026-04-02,BUY,14,46.3301,648.62,1.75,646.87,USD
TXN00900064,PORT009,INS0013,CP006,2025-04-24,2025-04-26,SELL,85,29.1981,2481.84,1.81,2480.03,INR
TXN00900065,PORT009,INS0018,CP009,2025-09-01,2025-09-03,SELL,57,46.83,2669.31,4.04,2665.27,USD
TXN00900066,PORT009,INS0040,CP002,2026-03-10,2026-03-12,SELL,339,60.4445,20490.69,23.97,20466.72,EUR
TXN00900067,PORT009,INS0035,CP011,2025-12-03,2025-12-05,SELL,154,10.2958,1585.55,4.6,1580.95,INR
TXN00900068,PORT009,INS0033,CP012,2025-07-20,2025-07-22,SELL,85,32.1604,2733.63,8.01,2725.62,USD
TXN00900069,PORT009,INS0048,CP009,2026-02-03,2026-02-05,SELL,320,33.298,10655.36,8.89,10646.47,EUR
TXN00900070,PORT009,INS0002,CP001,2025-05-28,2025-05-30,SELL,257,36.0884,9274.72,12.4,9262.32,EUR
TXN00900071,PORT009,INS0026,CP008,2025-06-13,2025-06-15,SELL,415,47.0181,19512.51,51.83,19460.68,GBP
TXN00900072,PORT009,INS0007,CP007,2025-04-28,2025-04-30,SELL,463,41.53,19228.39,53.09,19175.3,USD
TXN00900073,PORT009,INS0024,CP008,2025-08-04,2025-08-06,BUY,293,65.3396,19144.5,52.37,19092.13,EUR
TXN00900074,PORT009,INS0016,CP009,2026-02-28,2026-03-02,SELL,60,45.0796,2704.78,2.28,2702.5,USD
TXN00900075,PORT009,INS0018,CP010,2025-08-23,2025-08-25,SELL,337,46.9748,15830.51,20.15,15810.36,INR
TXN00900076,PORT009,INS0036,CP010,2026-03-30,2026-04-01,SELL,40,26.4849,1059.4,0.86,1058.54,USD
TXN00900077,PORT009,INS0007,CP008,2026-03-19,2026-03-21,BUY,204,55.8561,11394.64,15.57,11379.07,INR
TXN00900078,PORT009,INS0028,CP010,2026-04-05,2026-04-07,BUY,42,47.8259,2008.69,5.4,2003.29,GBP
TXN00900079,PORT009,INS0012,CP006,2026-04-03,2026-04-05,SELL,166,10.5728,1755.08,2.33,1752.75,USD
TXN00900080,PORT009,INS0032,CP005,2025-05-12,2025-05-14,BUY,320,54.9153,17572.9,47.24,17525.66,USD
TXN00900081,PORT009,INS0030,CP001,2026-03-13,2026-03-15,BUY,175,51.3546,8987.06,20.06,8967.0,EUR
TXN00900082,PORT009,INS0015,CP002,2026-01-15,2026-01-17,BUY,176,26.1891,4609.28,13.82,4595.46,EUR
TXN00900083,PORT009,INS0016,CP005,2025-12-27,2025-12-29,BUY,342,51.7314,17692.14,12.06,17680.08,USD
TXN00900084,PORT009,INS0037,CP006,2026-03-14,2026-03-16,BUY,455,51.8043,23570.96,28.16,23542.8,USD
TXN00900085,PORT009,INS0036,CP012,2025-07-03,2025-07-05,BUY,441,30.2249,13329.18,24.97,13304.21,USD
TXN00900086,PORT009,INS0032,CP005,2025-09-03,2025-09-05,SELL,102,67.0722,6841.36,12.85,6828.51,INR
TXN00900087,PORT009,INS0011,CP007,2026-04-18,2026-04-20,SELL,317,20.6747,6553.88,15.08,6538.8,USD
TXN00900088,PORT009,INS0029,CP012,2025-07-14,2025-07-16,SELL,276,23.7121,6544.54,8.12,6536.42,GBP
TXN00900089,PORT009,INS0048,CP009,2026-03-25,2026-03-27,SELL,125,31.1891,3898.64,11.07,3887.57,USD
TXN00900090,PORT009,INS0019,CP003,2025-12-24,2025-12-26,SELL,322,18.0131,5800.22,14.05,5786.17,INR
TXN00900091,PORT009,INS0028,CP012,2026-03-31,2026-04-02,SELL,296,49.6862,14707.12,26.26,14680.86,EUR
TXN00900092,PORT009,INS0014,CP008,2025-07-27,2025-07-29,BUY,159,12.2587,1949.13,1.3,1947.83,GBP
TXN00900093,PORT009,INS0012,CP006,2025-05-31,2025-06-02,SELL,437,9.3828,4100.28,9.18,4091.1,EUR
TXN00900094,PORT009,INS0028,CP007,2026-03-14,2026-03-16,SELL,303,51.6079,15637.19,18.51,15618.68,INR
TXN00900095,PORT009,INS0029,CP008,2025-10-15,2025-10-17,BUY,310,21.9066,6791.05,8.65,6782.4,EUR
TXN00900096,PORT009,INS0022,CP003,2025-07-30,2025-08-01,BUY,143,43.1903,6176.21,18.24,6157.97,INR
TXN00900097,PORT009,INS0035,CP008,2025-07-30,2025-08-01,BUY,28,10.1083,283.03,0.73,282.3,USD
TXN00900098,PORT009,INS0017,CP004,2025-11-06,2025-11-08,SELL,93,124.3092,11560.76,29.3,11531.46,USD
TXN00900099,PORT009,INS0006,CP001,2025-07-01,2025-07-03,BUY,17,25.4557,432.75,0.85,431.9,EUR
TXN00900100,PORT009,INS0026,CP009,2026-02-06,2026-02-08,BUY,81,66.927,5421.09,3.94,5417.15,EUR
TXN00900101,PORT009,INS0041,CP012,2025-11-02,2025-11-04,BUY,35,14.3083,500.79,0.42,500.37,EUR
TXN00900102,PORT009,INS0037,CP012,2025-07-08,2025-07-10,BUY,303,43.5615,13199.13,14.03,13185.1,USD
TXN00900103,PORT009,INS0040,CP004,2025-11-08,2025-11-10,SELL,438,65.0196,28478.58,62.02,28416.56,USD
TXN00900104,PORT009,INS0042,CP007,2026-02-01,2026-02-03,BUY,193,54.13,10447.09,5.43,10441.66,GBP
TXN00900105,PORT009,INS0035,CP012,2025-12-27,2025-12-29,SELL,200,11.0306,2206.12,2.45,2203.67,GBP
TXN00900106,PORT009,INS0034,CP010,2025-05-24,2025-05-26,SELL,272,45.9718,12504.33,34.69,12469.64,GBP
TXN00900107,PORT009,INS0036,CP004,2025-06-11,2025-06-13,SELL,145,31.8466,4617.76,10.8,4606.96,INR
TXN00900108,PORT009,INS0042,CP002,2025-09-27,2025-09-29,SELL,52,52.9777,2754.84,5.43,2749.41,INR
TXN00900109,PORT009,INS0041,CP003,2025-06-17,2025-06-19,SELL,284,16.1184,4577.63,6.76,4570.87,GBP
TXN00900110,PORT009,INS0005,CP002,2025-09-21,2025-09-23,SELL,102,43.1304,4399.3,12.88,4386.42,GBP
TXN00900111,PORT009,INS0023,CP010,2025-06-17,2025-06-19,BUY,346,52.4524,18148.53,24.89,18123.64,USD
TXN00900112,PORT009,INS0025,CP001,2026-03-21,2026-03-23,SELL,389,23.0976,8984.97,13.81,8971.16,EUR
TXN00900113,PORT009,INS0029,CP008,2025-12-14,2025-12-16,BUY,13,20.1162,261.51,0.75,260.76,EUR
TXN00900114,PORT009,INS0030,CP012,2026-04-03,2026-04-05,SELL,170,49.064,8340.88,23.48,8317.4,GBP
TXN00900115,PORT009,INS0034,CP005,2025-06-28,2025-06-30,BUY,117,41.3361,4836.32,2.76,4833.56,GBP
TXN00900116,PORT009,INS0048,CP010,2025-09-28,2025-09-30,SELL,88,39.3895,3466.28,5.97,3460.31,USD
TXN00900117,PORT009,INS0024,CP006,2026-01-30,2026-02-01,BUY,298,74.211,22114.88,64.23,22050.65,EUR
